Date,Open,High,Low,Close,Adj Close,Volume
2016-06-21,209.470001,210.070007,208.960007,209.619995,193.182388,2706200
2016-06-22,209.820007,210.690002,209.110001,209.270004,192.859863,3117300
2016-06-23,210.990005,212.020004,210.460007,212.000000,195.375793,2719800
2016-06-24,204.830002,208.059998,203.880005,204.210007,188.196640,15207500
2016-06-27,202.750000,202.770004,199.789993,200.630005,184.897354,8046700
2016-06-28,202.639999,204.380005,202.270004,204.380005,188.353287,7079800
2016-06-29,206.009995,208.100006,205.889999,207.800003,191.505142,7240200
2016-06-30,208.410004,210.720001,207.740005,210.500000,193.993378,6025600
2016-07-01,210.550003,211.690002,210.539993,211.130005,194.574005,4743700
2016-07-05,210.139999,210.270004,208.899994,209.639999,193.200821,6213300
2016-07-06,209.020004,210.990005,208.250000,210.839996,194.306717,6272500
2016-07-07,211.070007,211.839996,209.839996,210.660004,194.140854,3486500
2016-07-08,212.240005,214.149994,212.000000,213.860001,197.089935,3208400
2016-07-11,214.419998,215.279999,214.179993,214.669998,197.836395,3287900
2016-07-12,215.770004,216.529999,215.490005,216.179993,199.227966,4714600
2016-07-13,216.669998,216.699997,215.589996,216.160004,199.209564,3845600
2016-07-14,217.630005,217.910004,216.899994,217.350006,200.306244,5336500
2016-07-15,218.020004,218.050003,216.539993,217.029999,200.011322,3687000
2016-07-18,217.169998,217.860001,216.899994,217.630005,200.564285,4112800
2016-07-19,217.179993,217.460007,216.880005,217.389999,200.343079,1885700
2016-07-20,217.990005,218.600006,217.470001,218.309998,201.190979,1837100
2016-07-21,218.190002,218.470001,216.990005,217.520004,200.462936,1792000
2016-07-22,217.649994,218.559998,217.350006,218.470001,201.338440,4733900
2016-07-25,218.240005,218.309998,217.220001,217.910004,200.822311,1702400
2016-07-26,217.820007,218.419998,217.000000,218.000000,200.905289,3091000
2016-07-27,218.419998,218.509995,216.880005,217.779999,200.702530,4742100
2016-07-28,217.520004,218.369995,217.000000,218.039993,200.942108,1844200
2016-07-29,217.720001,218.789993,217.380005,218.369995,201.246231,3093500
2016-08-01,218.470001,218.899994,217.649994,218.119995,201.015854,3693700
2016-08-02,217.910004,218.070007,215.809998,216.830002,199.827011,4835000
2016-08-03,216.729996,217.479996,216.389999,217.470001,200.416824,2448600
2016-08-04,217.559998,218.020004,217.070007,217.669998,200.601166,2143400
2016-08-05,218.509995,219.479996,218.330002,219.399994,202.195496,3348500
2016-08-08,219.660004,219.779999,219.000000,219.279999,202.084869,1575700
2016-08-09,219.419998,220.009995,219.059998,219.419998,202.213913,1665900
2016-08-10,219.600006,219.669998,218.470001,218.880005,201.716248,2775100
2016-08-11,219.539993,220.199997,219.210007,219.889999,202.647034,1791600
2016-08-12,219.559998,219.970001,219.259995,219.710007,202.481201,1563300
2016-08-15,220.149994,220.759995,220.149994,220.369995,203.089401,1337700
2016-08-16,219.860001,219.929993,219.229996,219.250000,202.057266,2987800
2016-08-17,219.270004,219.789993,218.279999,219.649994,202.425903,2903300
2016-08-18,219.600006,220.160004,219.479996,220.160004,202.895920,1888200
2016-08-19,219.589996,220.009995,219.000000,219.820007,202.582565,1657800
2016-08-22,219.550003,220.059998,219.089996,219.750000,202.518005,1138800
2016-08-23,220.509995,220.880005,220.160004,220.210007,202.941956,1698000
2016-08-24,220.059998,220.169998,218.639999,219.169998,201.983505,1526900
2016-08-25,218.660004,219.449997,218.479996,218.949997,201.780762,4890200
2016-08-26,219.160004,220.389999,217.500000,218.559998,201.421371,4310100
2016-08-29,218.710007,219.910004,218.639999,219.600006,202.379807,1576300
2016-08-30,219.550003,219.820007,218.610001,219.259995,202.066483,1547900
2016-08-31,218.889999,219.009995,217.729996,218.649994,201.504288,2531700
2016-09-01,218.639999,218.990005,217.279999,218.669998,201.522720,3249300
2016-09-02,219.699997,220.139999,218.979996,219.630005,202.407425,2301300
2016-09-06,219.949997,220.369995,219.119995,220.369995,203.089401,3360100
2016-09-07,220.119995,220.479996,219.580002,220.330002,203.052551,3668100
2016-09-08,219.889999,220.220001,219.429993,219.809998,202.573303,3038000
2016-09-09,218.270004,218.279999,214.479996,214.539993,197.716568,7335000
2016-09-12,213.589996,218.059998,213.539993,217.630005,200.564285,5111600
2016-09-13,216.050003,216.369995,213.750000,214.470001,197.652069,6515400
2016-09-14,214.529999,215.929993,213.710007,214.350006,197.541519,4224600
2016-09-15,214.139999,216.970001,213.960007,216.520004,199.541367,3415600
2016-09-16,215.779999,216.000000,214.869995,215.619995,198.711899,5064700
2016-09-19,216.490005,217.210007,215.339996,215.729996,198.813217,2090300
2016-09-20,216.710007,216.910004,215.690002,215.750000,198.831711,2005800
2016-09-21,216.550003,218.360001,215.759995,218.160004,201.052719,4112100
2016-09-22,219.360001,219.880005,219.059998,219.500000,202.287643,4355300
2016-09-23,219.059998,219.210007,218.229996,218.350006,201.227844,2483900
2016-09-26,216.250000,216.460007,215.240005,215.449997,199.563309,3025900
2016-09-27,215.259995,216.899994,214.839996,216.759995,200.776718,3252400
2016-09-28,217.070007,218.029999,215.949997,217.899994,201.832672,2140200
2016-09-29,217.639999,218.100006,215.279999,215.940002,200.017212,3913200
2016-09-30,216.880005,218.350006,216.600006,217.559998,201.517731,3952800
2016-10-03,217.029999,217.270004,216.259995,216.889999,200.897125,4755900
2016-10-04,217.160004,217.399994,215.229996,215.940002,200.017212,3317900
2016-10-05,216.610001,217.350006,216.559998,216.889999,200.897125,2860600
2016-10-06,216.589996,217.259995,215.960007,217.100006,201.091675,2437600
2016-10-07,217.330002,217.580002,215.399994,216.250000,200.304337,7719900
2016-10-10,216.250000,217.929993,216.250000,217.339996,201.313965,2642300
2016-10-11,216.880005,216.949997,213.789993,214.660004,198.831573,3985300
2016-10-12,214.820007,215.529999,214.229996,214.929993,199.081635,2415300
2016-10-13,213.350006,214.809998,212.410004,214.270004,198.470337,4465700
2016-10-14,215.389999,215.910004,214.250000,214.289993,198.488846,3713000
2016-10-17,214.289993,214.600006,213.389999,213.580002,197.831192,2933000
2016-10-18,215.449997,215.500000,214.490005,214.899994,199.053879,1602700
2016-10-19,215.199997,215.850006,214.820007,215.429993,199.544815,2718200
2016-10-20,215.100006,215.750000,214.330002,215.059998,199.202087,2519600
2016-10-21,214.190002,215.300003,213.990005,215.160004,199.294724,2227300
2016-10-24,216.229996,216.529999,215.699997,216.110001,200.174667,2277700
2016-10-25,215.899994,216.199997,215.210007,215.419998,199.535538,2189300
2016-10-26,214.419998,215.639999,214.160004,214.970001,199.118713,2501100
2016-10-27,215.809998,215.830002,214.300003,214.380005,198.572220,2882200
2016-10-28,214.330002,215.139999,212.929993,213.750000,197.988693,3880200
2016-10-31,214.160004,214.389999,213.570007,213.690002,197.933136,4264600
2016-11-01,214.130005,214.179993,210.789993,212.229996,196.580750,8079700
2016-11-02,211.869995,212.289993,210.410004,210.899994,195.348801,3790500
2016-11-03,211.169998,211.410004,209.639999,210.020004,194.533752,3740300
2016-11-04,210.089996,211.070007,209.570007,209.669998,194.209518,3932600
2016-11-07,212.649994,214.389999,212.490005,214.320007,198.516663,8402900
2016-11-08,213.919998,216.000000,213.600006,215.309998,199.433655,6422200
2016-11-09,213.509995,218.339996,213.470001,217.690002,201.638168,9807400
2016-11-10,218.580002,219.550003,216.449997,218.119995,202.036392,8137500
2016-11-11,217.320007,217.919998,216.550003,217.729996,201.675201,7363300
2016-11-14,218.369995,218.500000,216.949997,217.789993,201.730743,3748600
2016-11-15,218.289993,219.520004,218.020004,219.520004,203.333237,5305800
2016-11-16,218.779999,219.380005,218.669998,219.240005,203.073868,4249700
2016-11-17,219.320007,220.309998,219.169998,220.229996,203.990860,5754900
2016-11-18,220.309998,220.520004,219.529999,219.789993,203.583313,4573100
2016-11-21,220.419998,221.440002,220.259995,221.389999,205.065338,3181600
2016-11-22,221.800003,222.050003,220.990005,221.759995,205.408035,3062300
2016-11-23,221.250000,222.029999,221.009995,222.000000,205.630325,3758500
2016-11-25,222.360001,222.820007,222.289993,222.809998,206.380615,1850800
2016-11-28,222.429993,222.750000,221.630005,221.830002,205.472931,4820900
2016-11-29,221.809998,222.720001,221.429993,222.190002,205.806335,3569400
2016-11-30,222.940002,223.100006,221.529999,221.529999,205.194977,6249100
2016-12-01,221.970001,221.979996,220.419998,220.729996,204.453979,3842700
2016-12-02,220.929993,221.500000,220.520004,220.910004,204.620712,3309600
2016-12-05,221.940002,222.669998,221.699997,222.190002,205.806335,2441800
2016-12-06,222.509995,223.020004,221.929993,222.990005,206.547348,3124300
2016-12-07,222.830002,225.970001,222.660004,225.869995,209.214966,3498900
2016-12-08,225.899994,227.009995,225.559998,226.410004,209.715164,4668200
2016-12-09,226.720001,227.850006,226.690002,227.850006,211.048996,4484700
2016-12-12,227.740005,228.289993,227.089996,227.570007,210.789642,4742300
2016-12-13,228.380005,229.690002,228.339996,229.050003,212.160492,5940400
2016-12-14,228.740005,229.589996,226.690002,227.320007,210.558060,8447900
2016-12-15,227.500000,229.160004,227.339996,228.080002,211.262024,4941200
2016-12-16,228.669998,228.740005,227.330002,227.729996,210.937820,5192900
2016-12-19,227.910004,228.679993,227.759995,228.149994,211.326843,4271800
2016-12-20,228.820007,229.240005,228.550003,229.050003,212.160492,3591800
2016-12-21,227.669998,227.830002,227.139999,227.179993,211.633240,2819700
2016-12-22,226.970001,227.100006,226.289993,226.850006,211.325836,2278500
2016-12-23,226.820007,227.080002,226.580002,227.000000,211.465530,2612500
2016-12-27,227.389999,228.100006,227.389999,227.639999,212.061722,2560600
2016-12-28,227.949997,227.949997,225.639999,225.770004,210.319748,3972800
2016-12-29,225.850006,226.250000,225.210007,225.750000,210.301117,4484500
2016-12-30,226.130005,226.199997,224.089996,224.990005,209.593109,5462700
2017-01-03,226.399994,227.199997,225.240005,226.580002,211.074280,6396600
2017-01-04,226.960007,228.110001,226.949997,227.949997,212.350540,4099000
2017-01-05,227.630005,227.960007,226.850006,227.740005,212.154907,2970100
2017-01-06,227.910004,229.130005,227.279999,228.639999,212.993347,3110100
2017-01-09,228.270004,228.470001,227.809998,227.899994,212.303955,2360600
2017-01-10,227.830002,228.820007,227.380005,227.800003,212.210785,2961800
2017-01-11,227.759995,228.429993,226.960007,228.410004,212.779053,4012800
2017-01-12,227.880005,228.139999,226.320007,227.970001,212.369156,3535300
2017-01-13,228.130005,228.789993,228.070007,228.389999,212.760391,4580700
2017-01-17,227.710007,228.169998,227.190002,227.639999,212.061722,4929200
2017-01-18,227.949997,228.169998,227.289993,228.080002,212.471634,3209900
2017-01-19,228.210007,228.399994,226.789993,227.350006,211.791611,2606500
